age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30.0,JobCat6,married,,no,6217.0,yes,yes,unknown,21.0,may,0.0,,-1.0,,unknown,TypeA
26.0,,,secondary,no,170.0,yes,yes,,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
,JobCat3,married,secondary,no,5304.0,yes,no,unknown,21.0,may,,,-1.0,0.0,unknown,TypeA
33.0,JobCat6,single,tertiary,,71.0,yes,,unknown,21.0,may,0.0,12.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,unknown,no,317.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,,unknown,TypeA
30.0,JobCat6,single,tertiary,no,728.0,yes,no,unknown,21.0,may,,1.0,,0.0,unknown,TypeA
36.0,JobCat7,married,tertiary,no,-121.0,yes,,unknown,21.0,may,0.0,1.0,,0.0,unknown,TypeA
29.0,JobCat6,,tertiary,no,825.0,yes,no,,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeB
34.0,,single,tertiary,no,247.0,no,no,unknown,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
,JobCat9,,,no,3100.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,,primary,no,29050.0,yes,yes,unknown,21.0,may,,2.0,,0.0,unknown,TypeA
25.0,JobCat3,single,secondary,no,1279.0,yes,yes,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
36.0,JobCat8,married,tertiary,no,585.0,,no,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
26.0,JobCat10,married,secondary,,858.0,yes,no,,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
40.0,JobCat7,divorced,secondary,no,,no,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
32.0,JobCat7,single,secondary,,581.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
26.0,JobCat9,,secondary,,2034.0,,no,unknown,21.0,,,1.0,-1.0,0.0,unknown,TypeA
36.0,JobCat8,single,,no,1146.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
32.0,,single,secondary,no,1091.0,yes,no,unknown,,may,0.0,2.0,,0.0,unknown,TypeA
,JobCat1,married,,no,-177.0,yes,no,unknown,21.0,may,,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat7,,secondary,no,,yes,,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
27.0,JobCat11,,,no,5711.0,yes,yes,unknown,21.0,,0.0,1.0,,0.0,unknown,TypeA
29.0,JobCat6,,tertiary,no,1755.0,yes,no,,21.0,,,2.0,-1.0,,unknown,TypeA
23.0,JobCat3,single,,no,,yes,no,,,may,0.0,1.0,-1.0,,unknown,TypeA
37.0,JobCat3,single,,no,1961.0,no,no,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
36.0,JobCat6,married,tertiary,no,126.0,yes,no,unknown,21.0,may,0.0,2.0,,0.0,unknown,TypeA
26.0,JobCat6,married,tertiary,no,395.0,no,no,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,no,,yes,no,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat2,married,primary,no,4499.0,no,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeB
33.0,JobCat9,married,,,-29.0,yes,,unknown,,may,0.0,3.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,secondary,no,0.0,yes,yes,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
26.0,JobCat3,single,primary,no,722.0,yes,no,,21.0,may,,,-1.0,0.0,unknown,TypeA
31.0,JobCat6,single,tertiary,no,541.0,yes,yes,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat7,married,,no,702.0,yes,no,unknown,21.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
57.0,JobCat3,married,primary,no,42.0,yes,no,unknown,21.0,may,0.0,3.0,,0.0,unknown,TypeA
37.0,JobCat7,married,,,0.0,yes,yes,unknown,21.0,may,0.0,3.0,,0.0,unknown,TypeA
32.0,JobCat6,single,tertiary,no,1717.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
30.0,JobCat7,divorced,secondary,no,,yes,no,unknown,21.0,may,0.0,,-1.0,,unknown,TypeA
30.0,JobCat7,,secondary,no,-198.0,yes,no,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeB
26.0,JobCat10,married,tertiary,no,264.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,single,tertiary,no,1289.0,yes,no,unknown,21.0,,0.0,2.0,-1.0,0.0,unknown,TypeB
30.0,JobCat9,single,tertiary,no,4665.0,yes,,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeB
35.0,JobCat3,married,primary,no,5643.0,yes,no,unknown,21.0,may,0.0,1.0,,0.0,unknown,TypeA
32.0,JobCat6,single,tertiary,no,2412.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,,single,unknown,,,yes,no,unknown,21.0,may,,2.0,-1.0,0.0,unknown,TypeA
33.0,JobCat6,married,tertiary,no,1631.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,secondary,no,,yes,no,,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
33.0,JobCat3,,,no,3468.0,,no,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
33.0,JobCat3,married,,no,453.0,yes,no,unknown,21.0,,0.0,2.0,,0.0,unknown,TypeA
,JobCat3,married,,no,,yes,yes,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
30.0,JobCat6,single,,no,1373.0,yes,no,unknown,21.0,,,,-1.0,0.0,unknown,TypeA
36.0,JobCat3,single,,no,-100.0,yes,no,unknown,21.0,may,,2.0,-1.0,0.0,unknown,TypeA
37.0,JobCat11,married,secondary,no,1985.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,married,tertiary,no,2308.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat8,single,tertiary,no,4752.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
52.0,JobCat11,married,,no,1933.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
58.0,JobCat2,married,secondary,,1402.0,yes,no,unknown,,,0.0,5.0,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,secondary,no,5853.0,yes,no,,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,married,secondary,,1739.0,,yes,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat4,married,,no,6704.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
33.0,JobCat3,married,primary,,1176.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat7,single,,no,,yes,no,unknown,21.0,may,,,-1.0,0.0,unknown,TypeA
31.0,JobCat6,single,tertiary,no,28.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
36.0,JobCat8,married,,no,-165.0,yes,no,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat11,divorced,secondary,no,2294.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,,unknown,TypeA
32.0,JobCat6,married,secondary,no,293.0,yes,no,unknown,21.0,may,0.0,3.0,-1.0,,unknown,TypeA
31.0,JobCat6,married,,no,,yes,,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
,,married,,no,1317.0,yes,no,unknown,21.0,may,0.0,4.0,,0.0,,TypeA
30.0,,divorced,secondary,no,335.0,yes,,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat3,single,primary,no,1390.0,yes,no,,21.0,may,,,-1.0,0.0,unknown,TypeA
35.0,JobCat3,married,secondary,no,1818.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
35.0,JobCat3,married,primary,no,543.0,yes,no,unknown,21.0,may,0.0,1.0,,0.0,unknown,TypeA
32.0,JobCat3,single,,no,89.0,yes,yes,unknown,21.0,may,,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat3,,primary,no,20.0,yes,,unknown,21.0,may,0.0,14.0,-1.0,0.0,unknown,TypeA
53.0,JobCat3,married,secondary,no,813.0,yes,no,unknown,21.0,may,0.0,16.0,-1.0,0.0,unknown,TypeA
31.0,JobCat7,married,,no,881.0,yes,no,,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
48.0,,married,primary,no,5366.0,,no,unknown,21.0,may,,3.0,-1.0,0.0,unknown,TypeA
,JobCat3,single,,,,,no,unknown,21.0,may,0.0,,,,unknown,TypeA
28.0,JobCat3,married,primary,no,,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,married,secondary,no,946.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
46.0,JobCat3,single,secondary,no,0.0,no,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,secondary,no,920.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat8,married,tertiary,no,,yes,no,unknown,,may,0.0,2.0,-1.0,,unknown,TypeA
26.0,JobCat7,single,,no,-427.0,yes,yes,unknown,21.0,may,0.0,2.0,-1.0,,unknown,TypeA
36.0,JobCat11,,secondary,no,3732.0,yes,no,unknown,,may,0.0,2.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,,8874.0,no,yes,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
35.0,JobCat9,single,secondary,no,7867.0,yes,no,unknown,21.0,may,0.0,,,0.0,,TypeA
30.0,JobCat9,married,,no,4174.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
32.0,JobCat3,married,secondary,no,360.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat7,,secondary,no,255.0,yes,yes,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
,JobCat6,married,tertiary,no,2205.0,no,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
28.0,JobCat3,married,unknown,,198.0,yes,no,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,,no,43.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,married,secondary,no,589.0,yes,yes,unknown,21.0,may,,1.0,-1.0,,unknown,TypeA
29.0,JobCat3,married,secondary,no,,yes,yes,unknown,21.0,may,0.0,3.0,,0.0,unknown,TypeA
26.0,JobCat7,single,secondary,no,115.0,yes,no,unknown,21.0,may,0.0,13.0,-1.0,0.0,unknown,TypeA
34.0,JobCat4,,secondary,no,352.0,yes,no,unknown,21.0,may,0.0,2.0,,0.0,unknown,TypeA
36.0,JobCat3,single,,no,,yes,,unknown,21.0,may,0.0,15.0,-1.0,0.0,unknown,TypeA
29.0,JobCat11,single,secondary,no,,yes,no,unknown,21.0,may,0.0,1.0,-1.0,,unknown,TypeA
,,single,,no,,yes,no,,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,JobCat9,single,secondary,no,3326.0,yes,no,unknown,21.0,may,,1.0,-1.0,0.0,unknown,TypeB
29.0,,single,secondary,no,,yes,no,unknown,21.0,may,0.0,,-1.0,,unknown,TypeA
32.0,JobCat6,married,tertiary,no,4170.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
31.0,JobCat11,married,secondary,no,1499.0,yes,no,,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
33.0,JobCat3,single,primary,no,49.0,yes,no,unknown,21.0,may,,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat9,married,secondary,no,,yes,,unknown,,may,0.0,2.0,-1.0,,unknown,TypeA
34.0,JobCat3,married,primary,no,0.0,yes,no,unknown,21.0,may,,2.0,,0.0,unknown,TypeA
24.0,JobCat6,single,tertiary,no,1284.0,,,unknown,21.0,may,0.0,8.0,-1.0,0.0,unknown,TypeA
44.0,JobCat2,married,,no,779.0,yes,no,,,may,0.0,,-1.0,0.0,unknown,TypeA
37.0,JobCat3,,,no,,yes,no,,21.0,may,0.0,3.0,-1.0,0.0,,TypeA
51.0,JobCat6,,secondary,,,yes,no,,21.0,may,,10.0,-1.0,0.0,unknown,TypeA
37.0,JobCat9,married,,no,,,no,unknown,21.0,,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat3,married,secondary,no,1138.0,yes,yes,unknown,21.0,may,,3.0,-1.0,,unknown,TypeA
25.0,JobCat9,married,secondary,no,,yes,yes,unknown,,may,0.0,4.0,-1.0,0.0,unknown,TypeA
30.0,,married,primary,no,,yes,,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,,primary,no,336.0,yes,no,unknown,,may,0.0,4.0,,,unknown,TypeA
46.0,JobCat3,married,secondary,no,2173.0,yes,,unknown,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
34.0,JobCat3,married,secondary,no,,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
53.0,JobCat3,married,secondary,no,1023.0,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
28.0,JobCat3,single,secondary,no,144.0,yes,no,unknown,21.0,may,0.0,3.0,-1.0,,unknown,TypeA
44.0,JobCat3,married,primary,no,858.0,yes,no,,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
30.0,JobCat6,married,tertiary,no,3696.0,no,no,unknown,21.0,,0.0,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat4,married,,no,3119.0,yes,no,,21.0,may,0.0,,-1.0,,unknown,TypeA
47.0,JobCat7,married,,no,4822.0,yes,no,,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
33.0,JobCat7,married,secondary,no,,yes,no,unknown,21.0,may,0.0,5.0,-1.0,0.0,unknown,TypeA
28.0,JobCat3,married,,no,1023.0,yes,no,unknown,21.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
37.0,JobCat10,single,secondary,no,2645.0,yes,no,unknown,21.0,may,,3.0,-1.0,0.0,unknown,TypeA
31.0,JobCat3,married,,no,0.0,yes,no,unknown,21.0,may,,3.0,-1.0,0.0,unknown,TypeB
36.0,JobCat3,married,secondary,no,776.0,yes,no,unknown,21.0,may,0.0,2.0,,0.0,unknown,TypeA
31.0,JobCat3,married,primary,no,1165.0,yes,no,unknown,21.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,tertiary,no,412.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
57.0,JobCat6,divorced,tertiary,no,461.0,yes,no,unknown,,may,0.0,10.0,-1.0,0.0,unknown,TypeA
34.0,JobCat3,married,primary,no,-402.0,no,no,unknown,21.0,may,0.0,6.0,-1.0,0.0,unknown,TypeA
35.0,JobCat6,married,tertiary,no,1813.0,yes,no,unknown,21.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
,JobCat6,single,tertiary,no,,yes,no,unknown,21.0,may,0.0,,-1.0,0.0,unknown,TypeA
25.0,JobCat7,,secondary,no,259.0,yes,no,unknown,,may,0.0,10.0,,0.0,unknown,TypeA
52.0,JobCat3,married,primary,no,126.0,no,no,unknown,23.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
33.0,JobCat6,single,tertiary,no,3137.0,yes,no,unknown,23.0,may,0.0,,,0.0,unknown,TypeA
33.0,JobCat3,single,secondary,no,,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
28.0,JobCat7,single,secondary,no,399.0,yes,yes,unknown,23.0,may,,,-1.0,0.0,unknown,TypeA
37.0,JobCat7,,primary,no,1601.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
37.0,JobCat3,married,secondary,no,439.0,yes,no,unknown,23.0,may,0.0,3.0,,0.0,unknown,TypeA
31.0,JobCat6,,secondary,no,3132.0,yes,no,unknown,,may,0.0,5.0,-1.0,0.0,unknown,TypeA
30.0,JobCat7,single,secondary,no,-408.0,,no,unknown,23.0,may,0.0,2.0,,0.0,unknown,TypeA
27.0,,,secondary,no,265.0,yes,no,unknown,23.0,may,,2.0,,0.0,unknown,TypeA
31.0,JobCat9,single,secondary,,486.0,yes,,unknown,23.0,may,0.0,,-1.0,0.0,unknown,TypeA
31.0,JobCat9,single,,no,594.0,yes,yes,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
30.0,JobCat3,married,secondary,yes,98.0,no,yes,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
54.0,JobCat3,divorced,secondary,no,462.0,yes,no,unknown,23.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
31.0,JobCat3,,,no,372.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
36.0,JobCat8,single,tertiary,no,917.0,yes,no,,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat6,single,tertiary,no,0.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,,secondary,no,884.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,married,secondary,no,,yes,no,unknown,23.0,may,0.0,1.0,-1.0,,unknown,TypeA
29.0,JobCat8,single,tertiary,no,91.0,no,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat4,married,primary,no,165.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,secondary,no,,yes,no,unknown,23.0,may,,,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,tertiary,no,1710.0,yes,no,unknown,,may,0.0,1.0,,0.0,unknown,TypeA
29.0,JobCat3,married,,no,360.0,yes,no,unknown,23.0,may,,,-1.0,0.0,unknown,TypeA
30.0,JobCat6,married,,no,2737.0,yes,yes,unknown,23.0,,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat3,single,secondary,no,435.0,yes,yes,unknown,23.0,may,0.0,1.0,-1.0,,unknown,TypeA
43.0,JobCat9,single,,no,,yes,no,unknown,23.0,may,0.0,10.0,-1.0,0.0,unknown,TypeA
29.0,JobCat9,single,secondary,no,1186.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat3,,secondary,no,,yes,no,unknown,23.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
,JobCat8,,tertiary,no,751.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,primary,no,711.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,,married,secondary,no,,yes,yes,unknown,23.0,may,0.0,,,0.0,unknown,TypeA
32.0,JobCat7,single,secondary,no,1239.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,,,no,2490.0,yes,no,,23.0,may,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat3,,secondary,no,873.0,yes,,unknown,23.0,may,0.0,4.0,-1.0,0.0,unknown,TypeA
,JobCat9,,secondary,no,,yes,no,,23.0,may,,,-1.0,0.0,unknown,TypeA
40.0,JobCat8,married,secondary,no,1516.0,yes,yes,unknown,23.0,may,0.0,,-1.0,0.0,unknown,TypeA
,JobCat3,single,secondary,no,509.0,yes,no,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
,JobCat9,married,secondary,no,207.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
35.0,JobCat3,married,,,3517.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat3,married,secondary,no,,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat9,married,secondary,no,1092.0,no,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
33.0,JobCat7,divorced,,no,,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat3,single,,no,239.0,yes,no,unknown,23.0,,0.0,1.0,,0.0,unknown,TypeB
40.0,JobCat3,married,primary,yes,-509.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat6,single,,,11315.0,no,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat7,single,secondary,no,84.0,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat3,married,secondary,no,278.0,yes,yes,,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeB
30.0,JobCat7,single,secondary,no,2459.0,,yes,,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat9,married,secondary,no,4941.0,yes,,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,divorced,secondary,no,3798.0,yes,no,unknown,23.0,may,0.0,,-1.0,,unknown,TypeA
30.0,JobCat6,single,,no,,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
35.0,JobCat11,,secondary,no,525.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat8,married,tertiary,no,416.0,yes,yes,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat11,single,secondary,no,,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat11,divorced,,no,4303.0,,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,,TypeA
30.0,JobCat6,single,tertiary,,3050.0,yes,no,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
,JobCat11,single,secondary,,5547.0,yes,no,,23.0,may,,1.0,,0.0,unknown,TypeA
33.0,JobCat6,single,,no,643.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat9,divorced,tertiary,no,-386.0,yes,no,unknown,23.0,may,,1.0,-1.0,,,TypeA
29.0,,married,tertiary,no,5889.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat7,married,secondary,no,207.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat5,single,,no,1883.0,yes,no,unknown,23.0,may,0.0,,-1.0,0.0,unknown,TypeA
29.0,JobCat8,single,tertiary,no,14692.0,yes,no,unknown,23.0,may,,1.0,-1.0,0.0,unknown,TypeA
28.0,JobCat3,married,primary,no,595.0,yes,,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat6,married,,no,17946.0,yes,,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat11,divorced,secondary,no,,yes,,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
37.0,JobCat6,married,secondary,no,,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
31.0,JobCat9,,secondary,no,177.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
20.0,JobCat3,single,secondary,no,0.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
33.0,JobCat9,married,secondary,no,291.0,no,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,married,,no,7.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,,unknown,TypeA
37.0,JobCat9,,tertiary,no,21.0,yes,no,unknown,,may,0.0,1.0,,0.0,unknown,TypeA
28.0,JobCat6,single,tertiary,no,136.0,,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
34.0,JobCat9,single,secondary,no,,yes,no,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat4,single,secondary,no,,yes,no,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
37.0,JobCat9,married,,no,287.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
23.0,JobCat5,single,secondary,no,1765.0,yes,no,,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
32.0,JobCat3,married,primary,no,571.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
29.0,JobCat11,single,tertiary,,0.0,yes,,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
26.0,JobCat9,single,,,370.0,yes,no,unknown,23.0,may,0.0,5.0,-1.0,,unknown,TypeA
30.0,JobCat3,,primary,no,225.0,yes,no,unknown,23.0,may,,1.0,-1.0,0.0,unknown,TypeA
,JobCat11,married,secondary,no,-118.0,yes,yes,,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,single,tertiary,no,390.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,,no,2549.0,yes,no,unknown,23.0,may,,3.0,-1.0,0.0,unknown,TypeA
32.0,JobCat11,married,secondary,no,79.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
29.0,JobCat6,single,tertiary,,0.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,,no,827.0,yes,no,unknown,23.0,,0.0,,-1.0,0.0,unknown,TypeA
34.0,JobCat3,married,primary,,973.0,yes,yes,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
32.0,JobCat1,single,secondary,,1408.0,yes,no,unknown,23.0,may,0.0,1.0,,0.0,unknown,TypeA
32.0,,married,,,2495.0,yes,no,,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeB
33.0,JobCat6,,secondary,no,339.0,yes,no,unknown,23.0,,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,married,secondary,no,,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
34.0,JobCat3,married,secondary,no,222.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
,JobCat8,married,tertiary,no,-355.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,,unknown,TypeA
29.0,JobCat6,divorced,tertiary,,,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
27.0,JobCat11,single,,no,,no,no,unknown,23.0,may,0.0,,-1.0,0.0,unknown,TypeA
34.0,JobCat6,divorced,,yes,,,yes,unknown,,may,0.0,1.0,-1.0,0.0,unknown,TypeA
47.0,JobCat9,married,secondary,no,-401.0,yes,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
30.0,JobCat3,married,primary,no,410.0,yes,no,unknown,23.0,may,0.0,2.0,-1.0,0.0,unknown,TypeA
30.0,JobCat9,married,,,,yes,no,unknown,23.0,may,0.0,3.0,-1.0,0.0,unknown,TypeA
50.0,JobCat9,,tertiary,no,247.0,no,no,unknown,23.0,may,0.0,1.0,-1.0,0.0,unknown,TypeA
